        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
  cher_lg_PMT_30_9_5  |        cher_lg_Tank  |          PMT number 1 2 2 0 4  |                   70.506*cm 232.200*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 5 
  cher_lg_PMT_30_9_6  |        cher_lg_Tank  |          PMT number 1 2 2 0 5  |                   70.589*cm 232.483*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 6 
  cher_lg_PMT_30_9_7  |        cher_lg_Tank  |          PMT number 1 2 2 0 6  |                   70.671*cm 232.767*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 7 
  cher_lg_PMT_30_9_8  |        cher_lg_Tank  |          PMT number 1 2 2 0 7  |                   70.753*cm 233.050*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 8 
  cher_lg_PMT_30_9_9  |        cher_lg_Tank  |          PMT number 1 2 2 1 0  |                   70.801*cm 230.885*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 9 
 cher_lg_PMT_30_9_10  |        cher_lg_Tank  |          PMT number 1 2 2 1 1  |                   70.883*cm 231.169*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 10 
 cher_lg_PMT_30_9_11  |        cher_lg_Tank  |          PMT number 1 2 2 1 2  |                   70.966*cm 231.452*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 11 
 cher_lg_PMT_30_9_12  |        cher_lg_Tank  |          PMT number 1 2 2 1 3  |                   71.048*cm 231.735*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 12 
 cher_lg_PMT_30_9_13  |        cher_lg_Tank  |          PMT number 1 2 2 1 4  |                   71.130*cm 232.019*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 13 
 cher_lg_PMT_30_9_14  |        cher_lg_Tank  |          PMT number 1 2 2 1 5  |                   71.213*cm 232.302*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 14 
 cher_lg_PMT_30_9_15  |        cher_lg_Tank  |          PMT number 1 2 2 1 6  |                   71.295*cm 232.585*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 15 
 cher_lg_PMT_30_9_16  |        cher_lg_Tank  |          PMT number 1 2 2 1 7  |                   71.377*cm 232.869*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 16 
 cher_lg_PMT_30_9_17  |        cher_lg_Tank  |          PMT number 1 2 2 2 0  |                   71.425*cm 230.704*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 17 
 cher_lg_PMT_30_9_18  |        cher_lg_Tank  |          PMT number 1 2 2 2 1  |                   71.508*cm 230.987*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 18 
 cher_lg_PMT_30_9_19  |        cher_lg_Tank  |          PMT number 1 2 2 2 2  |                   71.590*cm 231.271*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 19 
 cher_lg_PMT_30_9_20  |        cher_lg_Tank  |          PMT number 1 2 2 2 3  |                   71.672*cm 231.554*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 20 
 cher_lg_PMT_30_9_21  |        cher_lg_Tank  |          PMT number 1 2 2 2 4  |                   71.755*cm 231.837*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 21 
 cher_lg_PMT_30_9_22  |        cher_lg_Tank  |          PMT number 1 2 2 2 5  |                   71.837*cm 232.121*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 22 
 cher_lg_PMT_30_9_23  |        cher_lg_Tank  |          PMT number 1 2 2 2 6  |                   71.919*cm 232.404*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 23 
 cher_lg_PMT_30_9_24  |        cher_lg_Tank  |          PMT number 1 2 2 2 7  |                   72.002*cm 232.687*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 24 
 cher_lg_PMT_30_9_25  |        cher_lg_Tank  |          PMT number 1 2 2 3 0  |                   72.050*cm 230.522*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 25 
 cher_lg_PMT_30_9_26  |        cher_lg_Tank  |          PMT number 1 2 2 3 1  |                   72.132*cm 230.806*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 26 
 cher_lg_PMT_30_9_27  |        cher_lg_Tank  |          PMT number 1 2 2 3 2  |                   72.214*cm 231.089*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 27 
 cher_lg_PMT_30_9_28  |        cher_lg_Tank  |          PMT number 1 2 2 3 3  |                   72.297*cm 231.373*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 28 
 cher_lg_PMT_30_9_29  |        cher_lg_Tank  |          PMT number 1 2 2 3 4  |                   72.379*cm 231.656*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 29 
 cher_lg_PMT_30_9_30  |        cher_lg_Tank  |          PMT number 1 2 2 3 5  |                   72.461*cm 231.939*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 30 
 cher_lg_PMT_30_9_31  |        cher_lg_Tank  |          PMT number 1 2 2 3 6  |                   72.544*cm 232.223*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 31 
 cher_lg_PMT_30_9_32  |        cher_lg_Tank  |          PMT number 1 2 2 3 7  |                   72.626*cm 232.506*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 32 
 cher_lg_PMT_30_9_33  |        cher_lg_Tank  |          PMT number 1 2 2 4 0  |                   72.674*cm 230.341*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 33 
 cher_lg_PMT_30_9_34  |        cher_lg_Tank  |          PMT number 1 2 2 4 1  |                   72.756*cm 230.625*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 34 
 cher_lg_PMT_30_9_35  |        cher_lg_Tank  |          PMT number 1 2 2 4 2  |                   72.838*cm 230.908*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 35 
 cher_lg_PMT_30_9_36  |        cher_lg_Tank  |          PMT number 1 2 2 4 3  |                   72.921*cm 231.191*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 36 
 cher_lg_PMT_30_9_37  |        cher_lg_Tank  |          PMT number 1 2 2 4 4  |                   73.003*cm 231.475*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 37 
 cher_lg_PMT_30_9_38  |        cher_lg_Tank  |          PMT number 1 2 2 4 5  |                   73.085*cm 231.758*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 38 
 cher_lg_PMT_30_9_39  |        cher_lg_Tank  |          PMT number 1 2 2 4 6  |                   73.168*cm 232.041*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 39 
