   solid_SIDIS_gem_1  |                root  |             solid_SIDIS_gem_1  |                                 0*cm 0*cm -175*cm  |                       0*deg 0*deg 0*deg  | 111111   |                Tube  |                         36*cm 87*cm 4.8905*mm 0*deg 360*deg  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                       id manual 1100000 
solid_SIDIS_gem_5_16_20  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_20  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -240*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14116 
solid_SIDIS_gem_5_16_21  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_21  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -252*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14216 
solid_SIDIS_gem_5_16_22  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_22  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -264*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14316 
solid_SIDIS_gem_5_16_23  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_23  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -276*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14416 
solid_SIDIS_gem_5_16_24  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_24  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -288*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14516 
solid_SIDIS_gem_5_16_25  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_25  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -300*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14616 
solid_SIDIS_gem_5_16_26  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_26  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -312*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14716 
solid_SIDIS_gem_5_16_27  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_27  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -324*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14816 
solid_SIDIS_gem_5_16_28  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_28  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -336*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 14916 
solid_SIDIS_gem_5_16_29  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_16_29  |                               0*cm 0*cm 2.5575*mm  |                    0*deg 0*deg -348*deg  | 1a4fff   |                Tube  |                         42*cm 100*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 15016 
solid_SIDIS_gem_5_17_0  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_0  |                                0*cm 0*cm 2.585*mm  |                       0*deg 0*deg 0*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12117 
solid_SIDIS_gem_5_17_1  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_1  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -12*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12217 
solid_SIDIS_gem_5_17_2  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_2  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -24*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12317 
solid_SIDIS_gem_5_17_3  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_3  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -36*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12417 
solid_SIDIS_gem_5_17_4  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_4  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -48*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12517 
solid_SIDIS_gem_5_17_5  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_5  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -60*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12617 
solid_SIDIS_gem_5_17_6  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_6  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -72*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12717 
solid_SIDIS_gem_5_17_7  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_7  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -84*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12817 
solid_SIDIS_gem_5_17_8  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_8  |                                0*cm 0*cm 2.585*mm  |                     0*deg 0*deg -96*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12917 
solid_SIDIS_gem_5_17_9  |   solid_SIDIS_gem_5  |        solid_SIDIS_gem_5_17_9  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -108*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13017 
solid_SIDIS_gem_5_17_10  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_10  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -120*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13117 
solid_SIDIS_gem_5_17_11  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_11  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -132*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13217 
solid_SIDIS_gem_5_17_12  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_12  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -144*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13317 
solid_SIDIS_gem_5_17_13  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_13  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -156*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13417 
solid_SIDIS_gem_5_17_14  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_14  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -168*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13517 
solid_SIDIS_gem_5_17_15  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_15  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -180*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13617 
solid_SIDIS_gem_5_17_16  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_16  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -192*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13717 
solid_SIDIS_gem_5_17_17  |   solid_SIDIS_gem_5  |       solid_SIDIS_gem_5_17_17  |                                0*cm 0*cm 2.585*mm  |                    0*deg 0*deg -204*deg  | ffe731   |                Tube  |                        42*cm 100*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 13817 
